age,income,tenure,education,marital_status,segment,credit_limit,balance,utilization,transactions_3m,avg_spend,digital_usage,web_visits_30d,preferred_channel,last_contact_days,last_contact_channel,prev_response,offers_received_6m,delinq_12m,complaints_12m,risk_segment,city,campaign_type,target
43,11942.4,11,Secundaria,Soltero,Masivo,23779.33,4153.78,0.175,43,96.57,0.128,15.0,Web,247,SMS,1,1,0,0,Medio,Trujillo,Cashback,1
42,21764.53,21,Tecnico,Soltero,Preferente,1000.0,415.11,0.415,55,146.09,0.326,5.0,App,85,Email,0,1,0,0,Medio,Lima,Millas,1
43,8000.0,12,Postgrado,Soltero,Preferente,23823.09,16420.83,0.689,19,179.61,0.398,6.0,Sucursal,165,Email,1,2,0,0,Medio,Arequipa,Cero Interés,0
64,8000.0,17,Secundaria,Casado,Masivo,23666.76,20169.34,0.852,39,208.01,0.909,13.0,App,61,App,0,1,1,1,Bajo,Lima,Cero Interés,0
38,35817.57,11,Universitario,Soltero,Masivo,16968.59,11560.64,0.681,20,146.06,0.363,3.0,Call,12,SMS,0,1,0,0,Bajo,Lima,Millas,0
30,28336.33,1,Universitario,Casado,Masivo,18649.16,11181.1,0.6,46,160.01,0.601,2.0,Web,209,SMS,1,2,0,0,Medio,Chiclayo,Cashback,1
39,10671.71,7,Postgrado,Soltero,Masivo,19174.64,4857.51,0.253,67,405.65,0.634,9.0,Sucursal,177,Call,0,2,0,0,Bajo,Lima,Cashback,0
22,18006.72,14,Tecnico,Soltero,Preferente,8692.36,5683.88,0.654,45,286.98,0.361,8.0,Call,38,Email,0,1,0,0,Medio,Lima,Cero Interés,1
26,30024.04,1,Postgrado,Soltero,Masivo,15378.98,12374.31,0.805,24,117.36,0.698,1.0,Sucursal,203,App,0,4,0,1,Bajo,Arequipa,Upgrade,0
25,22238.94,6,Universitario,Casado,Masivo,21230.12,9428.01,0.444,57,297.98,0.527,,Call,264,Email,0,1,0,1,Alto,Arequipa,Cero Interés,1
62,19421.03,23,Universitario,Casado,Preferente,2486.67,2114.06,0.85,29,200.56,0.324,9.0,App,325,Email,0,4,0,0,Alto,Lima,Upgrade,0
60,31181.4,1,Universitario,Casado,Masivo,18297.22,6493.7,0.355,48,471.66,0.456,9.0,App,340,App,0,0,0,1,Alto,Piura,Cashback,1
58,12514.51,6,Secundaria,Soltero,Masivo,15609.45,9668.13,0.619,26,174.33,0.204,10.0,Web,169,Email,0,0,1,0,Medio,Cusco,Cashback,1
45,18317.08,15,Universitario,Soltero,Masivo,19391.45,15650.73,0.807,16,190.67,0.034,13.0,App,215,Call,0,1,2,0,Bajo,Arequipa,Cashback,0
59,17873.52,14,Universitario,Soltero,Preferente,6096.58,5175.96,0.849,26,214.46,0.365,8.0,App,93,App,0,1,0,0,Bajo,Trujillo,Cashback,1
29,15734.62,5,Universitario,Casado,Premium,9794.41,4618.43,0.472,0,117.42,0.917,7.0,Call,264,Email,0,1,0,0,Bajo,Lima,Millas,0
69,14840.23,2,Universitario,Casado,Preferente,5227.04,2428.44,0.465,20,305.6,0.38,11.0,Sucursal,176,App,0,1,2,0,Medio,Arequipa,Cashback,0
48,18702.9,22,Universitario,Casado,Masivo,5151.81,4641.05,0.901,78,255.58,0.886,8.0,Web,149,Email,0,0,0,0,Medio,Chiclayo,Cero Interés,0
71,18346.68,14,Secundaria,Soltero,Preferente,20816.34,9779.16,0.47,0,290.77,0.081,0.0,App,291,SMS,0,6,0,0,Bajo,Lima,Cashback,0
29,10676.35,14,Tecnico,Casado,Masivo,10877.82,577.04,0.053,11,253.4,0.471,9.0,Web,180,Email,0,2,0,0,Bajo,Lima,Cashback,0
47,26927.35,2,Universitario,Casado,Masivo,10363.4,5039.14,0.486,71,272.08,0.294,11.0,Call,149,App,0,0,0,2,Medio,Lima,Cashback,0
58,11067.93,6,Universitario,Casado,Masivo,22634.33,13440.44,0.594,22,444.67,0.417,3.0,Sucursal,67,Call,0,0,0,0,Bajo,Trujillo,Cashback,0
47,,2,Universitario,Casado,Masivo,12595.59,9060.64,0.719,32,315.97,0.699,16.0,App,219,Email,0,0,0,0,Bajo,Lima,Cero Interés,0
45,15558.46,24,Tecnico,Soltero,Masivo,21746.08,2636.42,0.121,39,34.54,0.31,6.0,App,145,App,0,4,1,0,Bajo,Cusco,Millas,1
29,21569.85,19,Universitario,Casado,Premium,7654.34,4346.02,0.568,10,287.47,0.138,13.0,Call,89,App,1,0,0,0,Bajo,Lima,Millas,0
41,8000.0,14,Universitario,Viudo,Preferente,12576.15,7545.38,0.6,58,389.96,0.041,3.0,Sucursal,207,App,0,2,1,0,Bajo,Cusco,Cashback,0
33,28154.29,17,Universitario,Soltero,Premium,8660.28,5730.7,0.662,37,10.0,0.301,12.0,Call,23,SMS,0,0,0,0,Medio,Chiclayo,Cero Interés,0
37,,4,Tecnico,Casado,Masivo,18835.24,5558.17,0.295,28,110.42,0.717,14.0,Call,123,SMS,0,2,0,0,Medio,Trujillo,Upgrade,0
57,,24,Secundaria,Divorciado,Masivo,13551.57,10027.61,0.74,56,322.11,0.47,3.0,App,155,SMS,0,2,0,0,Bajo,Trujillo,Upgrade,1
55,,13,Universitario,Casado,Premium,20117.86,15300.03,0.761,16,366.51,0.987,9.0,Sucursal,238,SMS,1,2,0,0,Bajo,Piura,Cero Interés,0
53,17598.66,13,Universitario,Casado,Masivo,16070.0,2787.74,0.173,40,270.74,0.228,6.0,Call,351,SMS,0,1,0,0,Medio,Lima,Upgrade,0
40,46952.56,24,Tecnico,Soltero,Masivo,1378.22,1026.67,0.745,21,302.45,0.912,2.0,Sucursal,164,Email,0,2,1,0,Bajo,Lima,Cero Interés,1
72,15698.66,3,Universitario,Casado,Masivo,13151.49,7952.82,0.605,17,414.44,0.823,8.0,Web,280,Email,1,1,0,0,Bajo,Lima,Cashback,1
25,33504.16,11,Secundaria,Divorciado,Preferente,4252.01,1883.29,0.443,76,188.33,0.775,6.0,Call,202,Email,0,2,0,0,Medio,Chiclayo,Millas,1
39,18389.27,3,Tecnico,Viudo,Masivo,17425.53,13090.49,0.751,42,136.97,0.696,6.0,Sucursal,132,App,0,0,1,0,Medio,Cusco,Cashback,1
27,22196.93,11,Secundaria,Soltero,Premium,18886.27,3110.68,0.165,57,219.78,0.021,2.0,App,9,Call,0,2,0,0,Medio,Arequipa,Millas,0
39,18675.71,7,Secundaria,Divorciado,Masivo,19612.36,7287.72,0.372,30,271.01,0.77,12.0,App,158,Call,1,2,0,0,Medio,Lima,Millas,1
72,,12,Universitario,Soltero,Masivo,14139.99,12069.47,0.854,21,287.77,0.208,5.0,App,319,Call,0,0,0,0,Medio,Lima,Cero Interés,0
40,12800.43,17,Tecnico,Casado,Preferente,3575.27,639.62,0.179,0,342.67,0.3,6.0,App,209,Email,0,1,0,0,Medio,Lima,Cashback,0
70,11025.61,7,Universitario,Soltero,Masivo,16467.07,14574.99,0.885,34,449.87,0.22,2.0,App,55,Call,0,3,0,0,Bajo,Cusco,Cashback,1
47,13104.51,2,Tecnico,Soltero,Masivo,17850.01,11000.73,0.616,10,272.17,0.43,13.0,Sucursal,259,App,0,1,0,1,Medio,Cusco,Cashback,0
58,18955.61,4,Secundaria,Casado,Masivo,13722.19,768.97,0.056,41,99.74,0.214,1.0,Call,287,SMS,0,4,1,0,Bajo,Cusco,Cero Interés,0
45,16148.63,18,Tecnico,Casado,Masivo,15598.41,2963.38,0.19,16,157.41,0.853,0.0,App,61,Email,0,1,0,0,Bajo,Lima,Millas,1
35,25722.91,14,Secundaria,Divorciado,Masivo,1784.52,173.03,0.097,48,266.51,0.68,8.0,Sucursal,267,Email,0,2,0,0,Bajo,Lima,Millas,0
62,34626.2,24,Universitario,Soltero,Masivo,15463.63,11519.03,0.745,77,424.48,0.644,5.0,App,13,Email,0,2,1,0,Medio,Lima,Upgrade,0
73,,22,Postgrado,Casado,Masivo,14241.29,3970.76,0.279,90,328.5,0.741,11.0,Call,172,Email,1,2,0,0,Medio,Lima,Cashback,1
35,,4,Universitario,Casado,Masivo,6510.9,3663.94,0.563,45,143.21,0.317,15.0,App,323,Call,0,3,0,0,Alto,Cusco,Upgrade,0
63,8794.49,18,Universitario,Soltero,Preferente,18697.9,15250.11,0.816,39,171.89,0.553,14.0,Web,24,Email,0,2,0,0,Bajo,Chiclayo,Millas,1
35,,3,Universitario,Soltero,Preferente,11540.13,9946.76,0.862,27,214.87,0.643,12.0,Web,126,SMS,1,1,0,0,Alto,Arequipa,Cero Interés,1
59,,3,Universitario,Casado,Masivo,16603.83,13396.86,0.807,25,258.9,0.563,,Web,205,SMS,1,1,0,1,Medio,Piura,Cero Interés,1
63,22923.12,20,Universitario,Casado,Masivo,18416.29,9253.99,0.502,23,217.33,0.579,13.0,Web,257,SMS,0,2,0,1,Bajo,Lima,Cashback,1
45,9227.06,10,Universitario,Soltero,Masivo,17301.61,3085.65,0.178,66,145.07,0.062,5.0,App,62,App,0,0,0,3,Medio,Cusco,Cashback,0
60,18023.2,24,Tecnico,Soltero,Preferente,5614.51,2036.74,0.363,32,159.72,0.456,2.0,Sucursal,45,App,0,5,0,0,Bajo,Chiclayo,Millas,0
35,23263.11,1,Secundaria,Casado,Masivo,12311.27,4326.13,0.351,78,241.13,0.579,10.0,Web,303,SMS,1,2,0,0,Bajo,Lima,Cero Interés,0
25,15892.8,13,Universitario,Casado,Preferente,29906.23,28158.79,0.942,23,275.15,0.108,5.0,Web,311,App,0,3,2,0,Bajo,Lima,Millas,0
26,30879.65,8,Universitario,Casado,Masivo,24768.74,19224.74,0.776,37,133.32,0.182,7.0,App,197,Email,1,1,0,0,Bajo,Lima,Cero Interés,1
45,57291.96,24,Secundaria,Casado,Masivo,20841.64,7092.64,0.34,17,288.56,0.569,11.0,App,352,App,0,3,0,0,Medio,Trujillo,Cashback,0
69,11231.4,17,Postgrado,Soltero,Masivo,16920.28,7129.35,0.421,49,467.83,0.174,11.0,Sucursal,155,Email,0,2,0,0,Bajo,Lima,Cashback,0
27,10817.89,19,Secundaria,Soltero,Premium,8083.62,2380.64,0.295,36,274.81,0.512,6.0,App,261,App,0,4,0,0,Medio,Lima,Millas,0
45,11627.43,7,Universitario,Soltero,Masivo,13864.0,5726.98,0.413,39,282.76,0.221,8.0,Call,254,Email,0,2,0,1,Alto,Trujillo,Cashback,0
59,40259.43,22,Postgrado,Divorciado,Preferente,12042.92,1472.04,0.122,34,85.42,0.177,12.0,Sucursal,59,SMS,1,1,0,0,Bajo,Lima,Cashback,1
31,30369.0,21,Tecnico,Casado,Masivo,14407.15,11547.57,0.802,50,338.43,0.793,4.0,Web,364,SMS,0,2,0,0,Bajo,Lima,Millas,0
59,16852.19,19,Postgrado,Soltero,Masivo,4874.63,2579.54,0.529,52,180.49,0.81,0.0,Call,20,Call,0,5,0,0,Medio,Lima,Upgrade,0
37,18366.43,12,Universitario,Casado,Masivo,21681.49,12890.9,0.595,54,378.47,0.33,5.0,Web,191,SMS,0,0,2,0,Bajo,Lima,Cashback,0
64,11988.8,23,Universitario,Casado,Masivo,1000.0,227.12,0.227,23,466.19,0.323,6.0,Web,333,Email,0,0,0,0,Medio,Cusco,Cashback,0
52,28141.86,17,Postgrado,Soltero,Preferente,20999.77,9589.49,0.457,45,168.75,0.413,7.0,Web,328,Email,1,4,0,0,Bajo,Lima,Millas,1
50,14913.9,2,Universitario,Soltero,Preferente,21133.6,9849.93,0.466,31,172.43,0.199,19.0,App,187,SMS,1,3,0,1,Medio,Lima,Cero Interés,0
30,15834.74,22,Tecnico,Casado,Masivo,31287.86,4284.15,0.137,63,313.97,0.55,4.0,App,10,App,0,0,0,0,Alto,Piura,Cero Interés,0
46,24450.23,1,Universitario,Casado,Masivo,13251.47,1026.57,0.077,44,97.56,0.972,7.0,App,244,SMS,0,2,0,1,Bajo,Lima,Cashback,0
67,16415.85,17,Tecnico,Soltero,Masivo,11360.09,6886.0,0.606,45,261.91,0.762,3.0,Call,190,Email,0,1,1,1,Bajo,Trujillo,Cashback,0
22,16034.81,6,Tecnico,Soltero,Masivo,15842.42,8943.1,0.565,35,215.29,0.279,9.0,Call,172,Email,0,0,0,0,Medio,Lima,Upgrade,0
61,18129.35,22,Secundaria,Soltero,Masivo,18918.73,11943.99,0.631,25,240.36,0.351,10.0,App,66,SMS,0,2,0,0,Bajo,Trujillo,Millas,0
47,26840.78,18,Tecnico,Casado,Preferente,14368.39,12305.48,0.856,41,10.0,0.194,11.0,Call,198,Call,0,3,1,1,Bajo,Lima,Cero Interés,0
59,41078.76,20,Universitario,Soltero,Masivo,6718.65,6372.74,0.949,62,310.81,0.7,9.0,Call,308,SMS,0,3,0,0,Medio,Lima,Millas,0
56,24166.99,17,Postgrado,Soltero,Masivo,18909.73,15228.01,0.805,26,544.92,0.338,8.0,App,261,App,0,0,0,0,Medio,Lima,Cero Interés,0
44,26947.8,14,Postgrado,Soltero,Preferente,14995.4,1062.26,0.071,63,200.28,0.876,0.0,Call,131,SMS,0,2,0,0,Medio,Lima,Cashback,0
37,,21,Secundaria,Viudo,Preferente,7942.71,2591.51,0.326,50,77.27,0.722,11.0,App,331,App,0,3,0,0,Bajo,Chiclayo,Cero Interés,1
54,12658.71,8,Universitario,Casado,Masivo,3626.12,2719.0,0.75,3,345.96,0.359,14.0,Web,183,Email,0,2,0,0,Bajo,Arequipa,Millas,1
28,25009.05,13,Universitario,Soltero,Masivo,32282.42,27797.4,0.861,23,145.78,0.385,,App,298,Call,0,1,1,0,Medio,Lima,Cashback,0
52,19645.83,8,Secundaria,Casado,Masivo,20824.3,18132.0,0.871,81,253.66,0.133,3.0,App,306,App,1,3,0,1,Medio,Lima,Millas,1
26,8854.54,3,Universitario,Casado,Masivo,18915.68,12369.26,0.654,37,164.84,0.47,2.0,App,96,Email,0,0,0,0,Bajo,Arequipa,Cero Interés,1
56,15305.46,22,Tecnico,Casado,Preferente,14195.17,11530.13,0.812,23,78.51,0.933,11.0,App,343,Email,0,0,1,0,Medio,Cusco,Millas,0
54,17301.55,12,Postgrado,Viudo,Preferente,19829.91,3848.27,0.194,24,287.28,0.638,2.0,Web,27,Call,0,2,0,0,Bajo,Lima,Cashback,0
25,13971.45,2,Tecnico,Casado,Masivo,7634.01,3078.8,0.403,37,167.23,0.483,7.0,Call,58,Email,0,1,0,0,Medio,Lima,Cashback,1
61,37830.38,20,Universitario,Casado,Masivo,16395.78,2052.48,0.125,56,58.14,0.408,0.0,App,227,SMS,0,0,0,0,Bajo,Lima,Cero Interés,0
43,22923.54,23,Universitario,Soltero,Preferente,16700.97,5195.91,0.311,33,285.08,0.613,10.0,Call,75,Email,0,4,0,1,Medio,Lima,Cashback,0
63,35831.67,16,Universitario,Casado,Masivo,7807.24,5844.85,0.749,26,594.67,0.907,5.0,App,15,SMS,0,1,0,0,Bajo,Piura,Cashback,1
23,20572.54,8,Secundaria,Casado,Preferente,14268.88,3105.81,0.218,0,372.07,0.396,9.0,App,235,Email,0,1,0,0,Medio,Chiclayo,Cashback,0
30,18782.75,21,Tecnico,Soltero,Preferente,12110.65,8697.52,0.718,23,245.37,0.614,3.0,Web,201,App,0,1,1,0,Bajo,Piura,Cashback,1
47,,18,Postgrado,Casado,Masivo,9652.34,7157.4,0.742,27,613.97,0.981,4.0,App,336,Email,1,4,0,0,Alto,Lima,Millas,0
31,18141.63,7,Secundaria,Soltero,Preferente,11228.04,9452.22,0.842,45,39.05,0.596,5.0,Web,50,App,1,1,1,0,Bajo,Chiclayo,Cashback,0
38,18151.84,8,Secundaria,Casado,Masivo,3052.02,2809.42,0.921,47,319.03,0.692,3.0,Sucursal,106,SMS,1,1,0,0,Bajo,Lima,Cero Interés,1
56,9103.76,24,Postgrado,Soltero,Masivo,22439.64,16210.66,0.722,65,469.89,0.879,3.0,,83,Email,0,2,2,0,Bajo,Lima,Cero Interés,0
28,13769.84,23,Universitario,Soltero,Masivo,25936.26,17064.28,0.658,18,127.8,0.456,1.0,Web,150,App,0,2,0,0,Medio,Lima,Cero Interés,0
57,15342.14,17,Universitario,Soltero,Preferente,8515.71,6432.17,0.755,42,286.19,0.06,10.0,Call,182,App,0,2,0,0,Medio,Lima,Cashback,1
26,22175.42,1,Secundaria,Soltero,Masivo,22769.94,5016.39,0.22,42,174.36,0.438,9.0,App,64,Email,1,1,0,1,Medio,Lima,Cashback,1
30,22712.6,6,Tecnico,Soltero,Masivo,14775.92,10563.82,0.715,22,209.27,0.132,5.0,Sucursal,287,App,0,0,2,1,Bajo,Lima,Millas,0
52,13485.1,9,Universitario,Casado,Masivo,14928.6,12964.96,0.868,56,299.23,0.889,11.0,App,331,Email,0,1,0,1,Bajo,Arequipa,Millas,0
63,22798.15,13,Tecnico,Casado,Preferente,5932.94,2716.73,0.458,70,38.24,0.793,15.0,App,285,Call,0,2,0,0,Medio,Lima,Cashback,1
30,16464.48,21,Secundaria,Casado,Preferente,11095.86,774.88,0.07,40,129.24,0.764,4.0,App,309,SMS,0,4,0,0,Bajo,Trujillo,Cero Interés,0
37,8000.0,21,Secundaria,Soltero,Masivo,18729.67,6613.16,0.353,31,254.58,0.416,9.0,Call,306,SMS,0,1,0,2,Medio,Lima,Cashback,0
70,14152.53,7,Universitario,Casado,Masivo,8172.62,1119.04,0.137,66,39.43,0.753,9.0,Call,215,Email,0,2,0,0,Bajo,Lima,Millas,1
74,30930.39,3,Tecnico,Casado,Masivo,9808.17,6019.63,0.614,47,205.81,0.578,4.0,App,4,Email,0,2,0,3,Alto,Piura,Cero Interés,0
52,8000.0,7,Universitario,Casado,Preferente,11443.21,9169.52,0.801,18,67.42,0.106,1.0,Web,50,App,1,2,2,0,Alto,Lima,Millas,0
45,19079.04,6,Tecnico,Casado,Masivo,1000.0,132.24,0.132,36,74.3,0.155,20.0,App,162,App,0,2,0,0,Medio,Lima,Cero Interés,0
39,39840.16,22,Secundaria,Casado,Preferente,17297.93,7519.32,0.435,33,360.58,0.826,9.0,Web,222,SMS,0,4,0,0,Medio,Arequipa,Millas,0
54,12328.8,1,Postgrado,Casado,Preferente,19458.78,12752.68,0.655,24,261.91,0.877,8.0,Web,166,Call,0,1,0,0,Alto,Lima,Upgrade,1
52,18053.13,20,Postgrado,Soltero,Preferente,17552.13,15212.54,0.867,25,223.83,0.644,9.0,Call,207,SMS,0,7,0,0,Medio,Lima,Millas,0
36,9395.55,16,Universitario,Casado,Masivo,21599.84,5364.68,0.248,27,197.13,0.248,20.0,Web,76,SMS,0,1,0,0,Bajo,Lima,Cashback,0
22,40685.03,3,Postgrado,Soltero,Preferente,11891.79,6245.92,0.525,54,287.73,0.904,6.0,Call,144,Call,0,2,0,1,Bajo,Trujillo,Cero Interés,1
29,17297.78,17,Secundaria,Casado,Masivo,27678.31,1812.65,0.065,34,192.63,0.876,8.0,App,318,Email,0,3,0,0,Medio,Lima,Cashback,0
72,18459.11,14,Tecnico,Casado,Preferente,9086.48,3645.12,0.401,41,159.56,0.708,8.0,Call,66,App,0,1,0,0,Bajo,Lima,Upgrade,0
43,35495.11,1,Secundaria,Viudo,Masivo,13428.68,4842.18,0.361,57,375.55,0.763,13.0,Web,54,SMS,0,2,0,0,Medio,Lima,Cashback,0
47,,6,Tecnico,Soltero,Premium,12737.43,2668.51,0.21,34,176.08,0.109,9.0,Call,356,Email,0,3,0,0,Medio,Trujillo,Cero Interés,0
46,11639.8,9,Universitario,Casado,Masivo,16304.06,2917.4,0.179,18,410.92,0.756,0.0,Sucursal,252,App,0,1,0,0,Alto,Trujillo,Cashback,0
63,13047.62,6,Universitario,Casado,Preferente,13322.99,5092.92,0.382,56,183.43,0.876,0.0,Call,207,Email,1,2,0,0,Medio,Cusco,Millas,1
24,23097.18,14,Secundaria,Casado,Masivo,14279.46,1499.86,0.105,33,340.05,0.679,13.0,App,342,App,0,4,3,0,Medio,Chiclayo,Cero Interés,0
25,13199.57,15,Tecnico,Casado,Premium,10250.69,8874.4,0.866,72,280.78,0.933,9.0,App,179,Email,1,2,0,0,Bajo,Lima,Cero Interés,1
35,8000.0,5,Postgrado,Soltero,Masivo,11930.55,10837.34,0.908,58,317.42,0.091,6.0,App,264,App,0,1,0,0,Medio,Lima,Cashback,0
47,17560.01,3,Universitario,Viudo,Masivo,1000.0,826.71,0.827,49,284.78,0.157,4.0,App,72,Call,0,2,1,0,Medio,Lima,Millas,0
57,8603.24,16,Tecnico,Viudo,Masivo,20617.04,1099.33,0.053,44,335.63,0.989,16.0,Call,345,SMS,0,0,0,0,Medio,Lima,Cashback,0
47,40462.9,12,Tecnico,Divorciado,Preferente,7846.12,2827.53,0.36,60,424.57,0.879,9.0,App,284,Call,0,2,2,0,Medio,Lima,Millas,0
44,19700.39,7,Tecnico,Casado,Preferente,11565.4,5122.52,0.443,44,144.33,0.259,10.0,App,325,SMS,0,1,2,0,Medio,Lima,Cero Interés,0
71,11469.11,7,Tecnico,Casado,Preferente,7581.7,2624.85,0.346,0,428.66,0.93,12.0,App,350,App,0,3,0,0,Alto,Trujillo,Millas,0
29,12716.86,1,Tecnico,Soltero,Masivo,18987.77,14621.21,0.77,38,214.27,0.052,10.0,Web,2,Email,0,3,0,0,Medio,Lima,Millas,0
51,8000.0,21,Universitario,Soltero,Preferente,11196.41,7364.56,0.658,50,32.61,0.453,5.0,Sucursal,322,Email,0,2,0,0,Bajo,Lima,Millas,1
50,10407.37,21,Tecnico,Soltero,Masivo,1000.0,225.63,0.226,21,332.07,0.194,6.0,App,53,SMS,0,1,0,0,Bajo,Trujillo,Cero Interés,1
46,29976.28,14,Universitario,Casado,Masivo,16965.27,2171.1,0.128,86,349.54,0.924,11.0,Sucursal,326,Call,0,3,0,0,Medio,Lima,Upgrade,1
64,55044.27,9,Secundaria,Divorciado,Preferente,9769.32,5763.07,0.59,37,310.3,0.996,12.0,Sucursal,174,Call,0,5,1,0,Bajo,Lima,Cashback,0
35,25931.1,6,Secundaria,Casado,Masivo,14836.41,12004.39,0.809,50,209.3,0.111,13.0,Web,109,App,1,4,0,0,Bajo,Lima,Cero Interés,1
72,17222.62,8,Tecnico,Casado,Masivo,20825.3,12925.8,0.621,61,137.35,0.883,4.0,Call,156,SMS,0,1,0,0,Alto,Piura,Millas,0
38,14530.72,23,Universitario,Casado,Preferente,8087.13,2189.19,0.271,50,186.48,0.066,8.0,App,76,SMS,0,0,0,0,Bajo,Cusco,Cero Interés,0
50,11178.55,3,Universitario,Casado,Masivo,14643.85,8078.34,0.552,38,269.93,0.938,,Call,5,App,1,2,0,0,Alto,Lima,Cero Interés,1
49,50507.79,20,Secundaria,Casado,Preferente,9598.37,5065.51,0.528,47,217.0,0.921,7.0,Call,307,SMS,0,2,0,0,Bajo,Arequipa,Cashback,0
66,16409.66,8,Tecnico,Casado,Masivo,21906.71,16611.24,0.758,36,124.68,0.8,6.0,App,148,Email,0,4,0,0,Bajo,Piura,Millas,0
44,51938.46,7,Universitario,Casado,Preferente,15552.7,6737.82,0.433,38,218.86,0.027,7.0,Call,67,App,0,1,0,0,Medio,Lima,Upgrade,0
36,36198.02,20,Tecnico,Casado,Masivo,14838.38,10371.78,0.699,19,150.21,0.268,12.0,App,296,SMS,0,2,0,0,Medio,Lima,Cashback,0
22,8000.0,24,Universitario,Casado,Preferente,6313.64,1791.38,0.284,35,169.38,0.535,3.0,,51,SMS,0,1,0,0,Bajo,Chiclayo,Cashback,1
40,12926.36,24,Postgrado,Casado,Preferente,20251.37,1447.39,0.071,18,337.36,0.448,17.0,App,50,Call,1,1,0,0,Bajo,Cusco,Cashback,0
65,,7,Secundaria,Soltero,Preferente,21139.62,15702.42,0.743,39,107.37,0.441,14.0,App,150,Email,0,1,0,0,Bajo,Piura,Upgrade,1
21,17327.96,15,Universitario,Casado,Masivo,9636.99,9037.14,0.938,32,289.46,0.69,0.0,Call,258,SMS,0,4,0,0,Medio,Lima,Cashback,0
69,17498.02,8,Universitario,Divorciado,Preferente,16077.18,15076.75,0.938,49,185.08,0.146,9.0,App,344,Email,0,2,0,0,Medio,Lima,Millas,0
50,80669.8,5,Universitario,Casado,Masivo,19116.0,13877.78,0.726,13,282.42,0.633,2.0,App,341,SMS,0,3,0,0,Medio,Lima,Millas,0
28,10523.71,10,Secundaria,Casado,Masivo,30525.81,19874.02,0.651,23,138.9,0.149,9.0,Call,323,Call,0,4,0,0,Bajo,Chiclayo,Cero Interés,0
37,20221.16,2,Universitario,Casado,Masivo,17737.9,6863.41,0.387,23,223.44,0.265,0.0,App,301,Call,0,2,0,0,Bajo,Lima,Upgrade,0
50,24544.76,4,Secundaria,Soltero,Masivo,14997.13,13229.7,0.882,39,146.69,0.591,13.0,Sucursal,122,App,0,1,0,1,Bajo,Arequipa,Cashback,0
38,18019.58,15,Universitario,Casado,Preferente,13910.42,6713.06,0.483,35,284.8,0.69,13.0,App,244,App,0,2,1,0,Bajo,Trujillo,Cero Interés,1
26,19055.1,17,Universitario,Soltero,Masivo,14326.65,10092.53,0.704,59,30.51,0.231,5.0,Sucursal,196,Call,0,1,2,2,Medio,Cusco,Cero Interés,0
56,10695.68,7,Tecnico,Soltero,Preferente,20371.09,11413.18,0.56,40,238.19,0.31,8.0,Web,327,Email,0,2,0,0,Medio,Lima,Millas,0
57,19019.94,14,Postgrado,Soltero,Preferente,8825.76,7565.74,0.857,40,90.93,0.762,1.0,App,108,App,1,2,0,0,Bajo,Lima,Millas,1
27,,19,Universitario,Casado,Masivo,21528.79,14434.77,0.67,21,170.68,0.578,5.0,Sucursal,131,Email,0,3,0,2,Medio,Lima,Cashback,0
36,21243.37,22,Universitario,Casado,Masivo,4211.26,1373.37,0.326,34,208.7,0.311,7.0,Sucursal,228,Email,1,2,0,0,Medio,Lima,Cashback,1
34,23983.0,14,Postgrado,Casado,Masivo,19664.36,17192.63,0.874,15,334.69,0.548,0.0,Web,55,SMS,0,2,0,0,Bajo,Lima,Upgrade,0
56,36545.16,6,Universitario,Casado,Masivo,21613.64,4522.52,0.209,48,46.1,0.13,16.0,App,131,App,0,0,0,0,Bajo,Piura,Cero Interés,0
60,28810.16,18,Secundaria,Soltero,Masivo,20643.23,4985.29,0.241,54,23.99,0.421,8.0,Web,196,SMS,1,1,2,0,Bajo,Arequipa,Cashback,0
60,18688.19,5,Universitario,Casado,Preferente,16892.71,6304.64,0.373,12,383.13,0.788,,Call,171,App,0,1,0,1,Bajo,Lima,Millas,1
71,10037.88,4,Universitario,Divorciado,Premium,17764.24,6767.11,0.381,40,207.09,0.88,6.0,App,239,SMS,0,3,0,1,Bajo,Lima,Cero Interés,0
62,13359.69,9,Universitario,Casado,Masivo,12198.59,9649.57,0.791,38,39.3,0.007,4.0,Web,333,Call,1,2,0,0,Bajo,Lima,Millas,0
38,16158.22,8,Postgrado,Soltero,Masivo,7125.32,3160.82,0.444,61,197.95,0.702,8.0,Web,166,Call,1,2,0,1,Alto,Trujillo,Cashback,1
26,20458.89,4,Tecnico,Divorciado,Preferente,16748.02,13997.69,0.836,22,191.08,0.011,12.0,Web,322,Email,0,4,0,0,Bajo,Lima,Millas,0
54,14197.68,2,Secundaria,Casado,Premium,15482.88,5397.74,0.349,26,178.99,0.744,4.0,Sucursal,214,Email,0,1,0,0,Bajo,Lima,Cero Interés,0
70,11295.2,23,Tecnico,Soltero,Premium,21465.8,8549.25,0.398,44,275.43,0.85,9.0,App,149,SMS,0,0,0,0,Medio,Piura,Upgrade,1
73,9955.7,17,Universitario,Soltero,Premium,14011.04,10320.08,0.737,31,44.51,0.923,4.0,App,259,App,0,0,0,0,Medio,Lima,Upgrade,0
33,8000.0,18,Tecnico,Soltero,Masivo,16112.65,4389.2,0.272,32,252.93,0.094,0.0,Call,157,App,0,3,0,1,Medio,Piura,Cero Interés,0
